trial	start_time
0	30.2039
0	30.2089
0	30.2139
0	30.2189
0	30.2239
0	30.2289
0	30.2339
0	30.2389
0	30.243866666666666
0	30.248866666666668
0	30.253866666666667
0	30.258866666666666
0	30.263866666666665
0	30.268866666666668
0	30.273866666666667
0	30.278866666666666
0	30.28386666666667
0	30.288866666666667
0	30.293866666666666
0	30.298833333333334
0	30.303833333333333
0	30.308833333333332
0	30.313833333333335
0	30.318833333333334
0	30.323833333333333
0	30.328833333333332
0	30.333833333333335
0	30.338833333333334
0	30.343833333333333
0	30.348833333333335
0	30.353833333333334
0	30.3588
0	30.3638
0	30.3688
0	30.3738
0	30.3788
0	30.3838
0	30.3888
0	30.3938
0	30.3988
0	30.4038
0	30.4088
0	30.4138
0	30.418766666666667
0	30.423766666666666
0	30.428766666666668
0	30.433766666666667
0	30.438766666666666
0	30.443766666666665
0	30.448766666666668
0	30.453766666666667
0	30.458766666666666
0	30.463766666666668
0	30.468766666666667
0	30.473766666666666
0	30.478733333333334
0	30.483733333333333
0	30.488733333333332
0	30.493733333333335
0	30.498733333333334
0	30.503733333333333
0	30.508733333333332
0	30.513733333333334
0	30.518733333333333
0	30.523733333333332
0	30.528733333333335
0	30.533733333333334
0	30.5387
0	30.5437
0	30.5487
0	30.5537
0	30.5587
0	30.5637
0	30.5687
0	30.5737
0	30.5787
0	30.5837
0	30.5887
0	30.593666666666667
0	30.598666666666666
0	30.603666666666665
0	30.608666666666668
0	30.613666666666667
0	30.618666666666666
0	30.623666666666665
0	30.628666666666668
0	30.633666666666667
0	30.638666666666666
0	30.643666666666668
0	30.648666666666667
0	30.65363333333333
0	30.658633333333334
0	30.663633333333333
0	30.668633333333332
0	30.673633333333335
0	30.678633333333334
0	30.683633333333333
0	30.688633333333332
0	30.693633333333334
0	30.698633333333333
0	30.703633333333332
0	30.708633333333335
0	30.7136
0	30.7186
0	30.7236
0	30.7286
0	30.7336
0	30.7386
0	30.7436
0	30.7486
0	30.7536
0	30.7586
0	30.7636
0	30.7686
0	30.773566666666667
0	30.778566666666666
0	30.783566666666665
0	30.788566666666668
0	30.793566666666667
0	30.798566666666666
0	30.803566666666665
0	30.808566666666668
0	30.813566666666667
0	30.818566666666666
0	30.823566666666668
0	30.828533333333333
0	30.83353333333333
0	30.838533333333334
0	30.843533333333333
0	30.848533333333332
0	30.853533333333335
0	30.858533333333334
0	30.863533333333333
0	30.868533333333332
0	30.873533333333334
0	30.878533333333333
0	30.883533333333332
0	30.8885
0	30.8935
0	30.8985
0	30.9035
0	30.9085
0	30.9135
0	30.9185
0	30.9235
0	30.9285
0	30.9335
0	30.9385
0	30.9435
0	30.94846666666667
0	30.953466666666667
0	30.958466666666666
0	30.963466666666665
0	30.968466666666668
0	30.973466666666667
0	30.978466666666666
0	30.983466666666665
0	30.988466666666667
0	30.993466666666666
0	30.998466666666666
0	31.003466666666668
0	31.008433333333333
0	31.01343333333333
0	31.018433333333334
0	31.023433333333333
0	31.028433333333332
0	31.033433333333335
0	31.038433333333334
0	31.043433333333333
0	31.04843333333333
0	31.053433333333334
0	31.058433333333333
0	31.0634
0	31.0684
0	31.0734
0	31.0784
0	31.0834
0	31.0884
0	31.0934
0	31.0984
0	31.1034
0	31.1084
0	31.1134
0	31.1184
0	31.123366666666666
0	31.12836666666667
0	31.133366666666667
0	31.138366666666666
0	31.143366666666665
0	31.148366666666668
0	31.153366666666667
0	31.158366666666666
0	31.16336666666667
0	31.168366666666667
0	31.173366666666666
0	31.178366666666665
0	31.183333333333334
0	31.188333333333333
0	31.19333333333333
0	31.198333333333334
0	31.203333333333333
0	31.208333333333332
0	31.213333333333335
0	31.218333333333334
0	31.223333333333333
0	31.22833333333333
0	31.233333333333334
0	31.238333333333333
0	31.2433
0	31.2483
0	31.2533
0	31.2583
0	31.2633
0	31.2683
0	31.2733
0	31.2783
0	31.2833
0	31.2883
0	31.2933
0	31.2983
0	31.303266666666666
0	31.30826666666667
0	31.313266666666667
0	31.318266666666666
0	31.323266666666665
0	31.328266666666668
0	31.333266666666667
0	31.338266666666666
0	31.34326666666667
0	31.348266666666667
0	31.353266666666666
0	31.358233333333335
0	31.363233333333334
0	31.368233333333333
0	31.373233333333335
0	31.378233333333334
0	31.383233333333333
0	31.388233333333332
0	31.393233333333335
0	31.398233333333334
0	31.403233333333333
0	31.40823333333333
0	31.413233333333334
0	31.4182
0	31.4232
0	31.4282
0	31.4332
0	31.4382
0	31.4432
0	31.4482
0	31.4532
0	31.4582
0	31.4632
0	31.4682
0	31.4732
0	31.478166666666667
0	31.483166666666666
0	31.488166666666668
0	31.493166666666667
0	31.498166666666666
0	31.503166666666665
0	31.508166666666668
0	31.513166666666667
0	31.518166666666666
0	31.52316666666667
0	31.528166666666667
0	31.533166666666666
0	31.538133333333334
0	31.543133333333333
0	31.548133333333332
0	31.553133333333335
0	31.558133333333334
0	31.563133333333333
0	31.568133333333332
0	31.573133333333335
0	31.578133333333334
0	31.583133333333333
0	31.58813333333333
0	31.5931
0	31.5981
0	31.6031
0	31.6081
0	31.6131
0	31.6181
0	31.6231
0	31.6281
0	31.6331
0	31.6381
0	31.6431
0	31.6481
0	31.653066666666668
0	31.658066666666667
0	31.663066666666666
0	31.668066666666668
0	31.673066666666667
0	31.678066666666666
0	31.683066666666665
0	31.688066666666668
0	31.693066666666667
0	31.698066666666666
0	31.70306666666667
0	31.708066666666667
0	31.713033333333332
0	31.718033333333334
0	31.723033333333333
0	31.728033333333332
0	31.733033333333335
0	31.738033333333334
0	31.743033333333333
0	31.748033333333332
0	31.753033333333335
0	31.758033333333334
0	31.763033333333333
0	31.76803333333333
0	31.773
0	31.778
0	31.783
0	31.788
0	31.793
0	31.798
0	31.803
0	31.808
0	31.813
0	31.818
0	31.823
0	31.827966666666665
0	31.832966666666668
0	31.837966666666667
0	31.842966666666666
0	31.847966666666668
0	31.852966666666667
0	31.857966666666666
0	31.862966666666665
0	31.867966666666668
0	31.872966666666667
0	31.877966666666666
0	31.88296666666667
0	31.887933333333333
0	31.892933333333332
0	31.897933333333334
0	31.902933333333333
0	31.907933333333332
0	31.912933333333335
0	31.917933333333334
0	31.922933333333333
0	31.927933333333332
0	31.932933333333335
0	31.937933333333334
0	31.942933333333333
0	31.9479
0	31.9529
0	31.9579
0	31.9629
0	31.9679
0	31.9729
0	31.9779
0	31.9829
0	31.9879
0	31.9929
0	31.9979
0	32.0029
0	32.007866666666665
0	32.01286666666667
0	32.01786666666667
0	32.022866666666665
0	32.02786666666667
0	32.03286666666666
0	32.037866666666666
0	32.04286666666667
0	32.047866666666664
0	32.05286666666667
0	32.05786666666667
0	32.06283333333333
0	32.06783333333333
0	32.072833333333335
0	32.07783333333333
0	32.08283333333333
0	32.087833333333336
0	32.09283333333333
0	32.097833333333334
0	32.102833333333336
0	32.10783333333333
0	32.112833333333334
0	32.11783333333333
0	32.1228
0	32.1278
0	32.1328
0	32.1378
0	32.1428
0	32.1478
0	32.1528
0	32.1578
0	32.1628
0	32.1678
0	32.1728
0	32.1778
0	32.182766666666666
0	32.18776666666667
0	32.192766666666664
0	32.197766666666666
0	32.20276666666667
0	32.207766666666664
0	32.21276666666667
0	32.21776666666667
0	32.222766666666665
0	32.22776666666667
0	32.23276666666667
0	32.237766666666666
0	32.242733333333334
0	32.247733333333336
0	32.25273333333333
0	32.257733333333334
0	32.26273333333334
0	32.26773333333333
0	32.272733333333335
0	32.27773333333333
0	32.28273333333333
0	32.287733333333335
0	32.29273333333333
0	32.29773333333333
0	32.3027
0	32.3077
0	32.3127
0	32.3177
0	32.3227
0	32.3277
0	32.3327
0	32.3377
0	32.3427
0	32.3477
0	32.3527
0	32.35766666666667
0	32.36266666666667
0	32.367666666666665
0	32.37266666666667
0	32.37766666666667
0	32.382666666666665
0	32.38766666666667
0	32.39266666666666
0	32.397666666666666
0	32.40266666666667
0	32.407666666666664
0	32.41266666666667
0	32.417633333333335
0	32.42263333333333
0	32.42763333333333
0	32.432633333333335
0	32.43763333333333
0	32.44263333333333
0	32.447633333333336
0	32.45263333333333
0	32.457633333333334
0	32.462633333333336
0	32.46763333333333
0	32.472633333333334
0	32.4776
0	32.4826
0	32.4876
0	32.4926
0	32.4976
0	32.5026
0	32.5076
0	32.5126
0	32.5176
0	32.5226
0	32.5276
0	32.5326
0	32.53756666666666
0	32.542566666666666
0	32.54756666666667
0	32.552566666666664
0	32.557566666666666
0	32.56256666666667
0	32.567566666666664
0	32.57256666666667
0	32.57756666666667
0	32.582566666666665
0	32.58756666666667
0	32.592533333333336
0	32.59753333333333
0	32.602533333333334
0	32.607533333333336
0	32.61253333333333
0	32.617533333333334
0	32.62253333333334
0	32.62753333333333
0	32.632533333333335
0	32.63753333333333
0	32.64253333333333
0	32.647533333333335
0	32.6525
0	32.6575
0	32.6625
0	32.6675
0	32.6725
0	32.6775
0	32.6825
0	32.6875
0	32.6925
0	32.6975
0	32.7025
0	32.7075
0	32.712466666666664
0	32.71746666666667
0	32.72246666666667
0	32.727466666666665
0	32.73246666666667
0	32.73746666666667
0	32.742466666666665
0	32.74746666666667
0	32.75246666666666
0	32.757466666666666
0	32.76246666666667
0	32.767466666666664
0	32.77243333333333
0	32.777433333333335
0	32.78243333333333
0	32.78743333333333
0	32.792433333333335
0	32.79743333333333
0	32.80243333333333
0	32.807433333333336
0	32.81243333333333
0	32.817433333333334
0	32.822433333333336
0	32.8274
0	32.8324
0	32.8374
0	32.8424
0	32.8474
0	32.8524
0	32.8574
0	32.8624
0	32.8674
0	32.8724
0	32.8774
0	32.8824
0	32.887366666666665
0	32.89236666666667
0	32.89736666666667
0	32.902366666666666
0	32.90736666666667
0	32.912366666666664
0	32.917366666666666
0	32.92236666666667
0	32.927366666666664
0	32.93236666666667
0	32.93736666666667
0	32.942366666666665
0	32.94733333333333
0	32.952333333333335
0	32.95733333333333
0	32.96233333333333
0	32.967333333333336
0	32.97233333333333
0	32.977333333333334
0	32.98233333333334
0	32.98733333333333
0	32.992333333333335
0	32.99733333333333
0	33.00233333333333
0	33.0073
0	33.0123
0	33.0173
0	33.0223
0	33.0273
0	33.0323
0	33.0373
0	33.0423
0	33.0473
0	33.0523
0	33.0573
0	33.0623
0	33.06726666666667
0	33.072266666666664
0	33.07726666666667
0	33.08226666666667
0	33.087266666666665
0	33.09226666666667
0	33.09726666666667
0	33.102266666666665
0	33.10726666666667
0	33.11226666666666
0	33.117266666666666
0	33.122233333333334
0	33.127233333333336
0	33.13223333333333
0	33.137233333333334
0	33.14223333333333
0	33.14723333333333
0	33.152233333333335
0	33.15723333333333
0	33.16223333333333
0	33.167233333333336
0	33.17223333333333
0	33.177233333333334
0	33.1822
0	33.1872
0	33.1922
0	33.1972
0	33.2022
0	33.2072
0	33.2122
0	33.2172
0	33.2222
0	33.2272
0	33.2322
0	33.2372
0	33.24216666666667
0	33.247166666666665
0	33.25216666666667
0	33.25716666666667
0	33.262166666666666
0	33.26716666666667
0	33.272166666666664
0	33.277166666666666
0	33.28216666666667
0	33.287166666666664
0	33.29216666666667
0	33.29716666666667
0	33.30213333333333
0	33.30713333333333
0	33.312133333333335
0	33.31713333333333
0	33.32213333333333
0	33.327133333333336
0	33.33213333333333
0	33.337133333333334
0	33.34213333333334
0	33.34713333333333
0	33.352133333333335
0	33.3571
0	33.3621
0	33.3671
0	33.3721
0	33.3771
0	33.3821
0	33.3871
0	33.3921
0	33.3971
0	33.4021
0	33.4071
0	33.4121
0	33.41706666666666
0	33.422066666666666
0	33.42706666666667
0	33.432066666666664
0	33.43706666666667
0	33.44206666666667
0	33.447066666666665
0	33.45206666666667
0	33.45706666666667
0	33.462066666666665
0	33.46706666666667
0	33.47206666666667
0	33.47703333333333
0	33.482033333333334
0	33.487033333333336
0	33.49203333333333
0	33.497033333333334
0	33.50203333333334
0	33.50703333333333
0	33.512033333333335
0	33.51703333333333
0	33.52203333333333
0	33.527033333333335
0	33.53203333333333
0	33.537
0	33.542
0	33.547
0	33.552
0	33.557
0	33.562
0	33.567
0	33.572
0	33.577
0	33.582
0	33.587
0	33.591966666666664
0	33.59696666666667
0	33.60196666666667
0	33.606966666666665
0	33.61196666666667
0	33.61696666666667
0	33.621966666666665
0	33.62696666666667
0	33.63196666666666
0	33.636966666666666
0	33.64196666666667
0	33.646966666666664
0	33.65193333333333
0	33.656933333333335
0	33.66193333333333
0	33.66693333333333
0	33.671933333333335
0	33.67693333333333
0	33.68193333333333
0	33.686933333333336
0	33.69193333333333
0	33.696933333333334
0	33.701933333333336
0	33.70693333333333
0	33.7119
0	33.7169
0	33.7219
0	33.7269
0	33.7319
0	33.7369
0	33.7419
0	33.7469
0	33.7519
0	33.7569
0	33.7619
0	33.7669
0	33.77186666666667
0	33.77686666666666
0	33.781866666666666
0	33.78686666666667
0	33.791866666666664
0	33.796866666666666
0	33.80186666666667
0	33.806866666666664
0	33.81186666666667
0	33.81686666666667
0	33.821866666666665
0	33.82686666666667
0	33.831833333333336
0	33.83683333333333
0	33.841833333333334
0	33.846833333333336
0	33.85183333333333
0	33.856833333333334
0	33.86183333333334
0	33.86683333333333
0	33.871833333333335
0	33.87683333333333
0	33.88183333333333
0	33.8868
0	33.8918
0	33.8968
0	33.9018
0	33.9068
0	33.9118
0	33.9168
0	33.9218
0	33.9268
0	33.9318
0	33.9368
0	33.9418
0	33.94676666666667
0	33.951766666666664
0	33.95676666666667
0	33.96176666666667
0	33.966766666666665
0	33.97176666666667
0	33.97676666666667
0	33.981766666666665
0	33.98676666666667
0	33.99176666666666
0	33.996766666666666
0	34.00176666666667
0	34.00673333333334
0	34.01173333333333
0	34.016733333333335
0	34.02173333333333
0	34.02673333333333
0	34.031733333333335
0	34.03673333333333
0	34.04173333333333
0	34.046733333333336
0	34.05173333333333
0	34.056733333333334
0	34.061733333333336
0	34.0667
0	34.0717
0	34.0767
0	34.0817
0	34.0867
0	34.0917
0	34.0967
0	34.1017
0	34.1067
0	34.1117
0	34.1167
0	34.12166666666667
0	34.126666666666665
0	34.13166666666667
0	34.13666666666666
0	34.141666666666666
0	34.14666666666667
0	34.151666666666664
0	34.156666666666666
0	34.16166666666667
0	34.166666666666664
0	34.17166666666667
0	34.17666666666667
0	34.18163333333333
0	34.18663333333333
0	34.191633333333336
0	34.19663333333333
0	34.201633333333334
0	34.206633333333336
0	34.21163333333333
